id,longitude,latitude
44569,-117.615685,34.08795
51575,-118.795219,34.273731
3307,-120.577622,35.132549
44567,-117.616414,34.087841
12955,-120.120019,37.811269
33127,-105.951711,35.680393
55919,-122.356434,38.269201
61197,-122.357924,37.919541
39159,48.098352,29.225284
17929,-122.193653,37.821816
4311,-121.202567,38.758456
37123,-122.291512,37.850136
36501,-122.264515,37.85525
3384,-122.704227,42.199935
16415,-106.812773,39.187023
34943,-111.714775,40.721926
15597,-111.523322,40.671904
27277,-71.068423,41.79458
31027,-74.80134,41.318934
30963,-74.790367,41.291404
2717,-120.665822,35.494841
55401,23.7298,37.976731
57823,23.729908,37.968337
60491,-113.644286,54.602671
60655,-113.314011,54.713703
40779,-121.958676,37.826674
56781,-83.354049,33.938381
6698,23.794781,37.982041
51957,-119.159515,34.28453
14359,-120.342713,48.553742
20979,-122.211334,47.284574
15242,-121.140064,39.013537
54603,-117.364993,47.672646
54599,-117.364918,47.672603
54357,-117.364827,47.672563
17839,-122.022513,37.852923
43425,-97.741703,30.187592
46269,144.893276,-37.805953
8772,150.936563,-34.303711
37341,-100.376099,25.64912
31869,-118.18019,34.688279
31889,-117.82862,34.64158
8148,-118.08302,34.545555
12132,-118.19558,34.61725
17771,-118.2907,34.71882
12136,-118.23021,34.65164
12146,-117.93881,34.57431
59447,-118.252055,34.641094
11980,-118.18113,34.56548
23625,-122.426221,37.725098
39695,-100.363039,25.627908
61047,-97.428352,35.745022
24019,-117.249043,32.986998
15859,-121.342423,44.08789
31207,-121.331703,44.087896
38599,-122.184896,37.881154
43839,-123.973544,47.203013
60851,-121.964904,37.967194
50407,-75.805908,45.398982
11472,-115.4742,32.6407
18855,-115.363915,32.59625
11262,-115.44476,32.663754
11232,-115.50465,32.599796
18795,-115.478173,32.609973
11206,-115.066144,32.552071
11486,-115.001083,32.194973
11490,-115.196344,32.35602
11246,-114.918705,32.512194
11284,-115.167207,32.231879
11750,-115.515965,32.656933
11258,-115.4941,32.604334
11468,-115.102827,32.28794
11243,-114.838761,31.023034
11216,-115.4141,32.606879
11762,-115.494015,32.646845
11484,-115.46214,32.656526
15623,-115.520654,32.634254
11276,-115.510123,32.614516
11224,-115.401215,32.611573
11764,-115.408833,32.667516
11760,-115.431288,32.581507
11672,-115.40216,32.577386
11488,-115.356586,32.576636
11214,-115.400424,32.587374
11228,-115.492434,32.658065
11264,-115.573052,32.621345
20737,-122.395944,37.66474
50565,-100.366291,25.629937
42351,-86.536301,39.15481
6268,-79.070324,35.65448
37025,-122.253082,37.875921
42031,100.578121,13.740469
18435,-122.007107,37.962309
3939,-122.173721,38.074533
33155,-122.144168,37.454564
4581,-82.493408,29.650149
23061,-122.255247,37.848011
23385,-122.638591,45.723639
37991,-122.279515,37.485013
46193,-121.989379,37.302193
35755,-111.822002,43.769577
40449,-118.459694,34.036194
55131,-122.486638,37.754014
36997,-122.075706,37.371134
56983,-121.726989,36.971094
55497,-119.085096,36.305906
27787,-122.761556,38.43631
14751,-122.530253,47.632866
4123,-74.411486,45.180452
18395,-121.983336,37.281671
6128,-72.714806,40.974682
2920,-117.895587,33.605701
52819,-122.459993,37.777203
22307,-115.385558,32.645371
36425,-118.462034,34.039015
36251,-116.792885,34.279185
36315,-147.826716,64.881258
2069,-122.393359,47.666977
61423,-122.288345,37.768763
16831,151.182855,-33.860263
29155,-75.580079,6.181665
34589,-121.98934,37.23261
20899,-118.257627,34.097363
39741,101.546648,2.941012
43195,100.866596,1.672007
37541,17.197202,44.771805
36517,17.214188,44.819397
33627,17.235324,44.850751
33099,17.191032,44.762791
51135,-118.953417,34.157985
34091,-118.238697,37.589248
51755,-1.439891,53.890011
56037,-122.251431,37.530315
59871,-121.552155,44.311158
19359,-121.936282,37.794611
29911,-79.93212,43.263719
46639,-122.137311,37.412078
16085,-122.136762,37.415078
10216,-87.894546,42.753535
19661,-121.68085,39.35382
40051,-84.306079,39.460774
38841,-79.804095,43.249577
45947,-121.479174,44.235199
13983,-71.750451,42.667213
2243,-95.808622,36.087489
28293,-122.559798,45.775287
36611,-122.239459,37.732043
3298,-95.120087,29.583349
26309,-76.263927,38.927511
4896,-122.544976,37.906037
18565,-122.294595,37.524295
29365,-74.214307,40.64674
17867,-122.332257,37.555994
35283,-158.540316,58.999656
59927,-122.310045,37.503163
38713,-91.788991,43.30177
36653,-122.287687,37.767353
9904,-79.943163,40.658826
9010,-79.842545,40.415095
52861,-122.036645,37.929628
55751,-122.149128,47.584905
26199,-77.071934,39.032625
14461,-118.321669,34.107337
44165,151.253185,-33.748231
24601,144.93464,-37.839517
5922,-0.644539,51.617053
58831,-81.136917,39.83165
12985,-80.018029,40.082348
44809,-94.582918,38.997176
37525,-116.863013,34.225695
2530,-121.031,39.023
13071,-81.7816,41.0637
35123,-120.050188,38.471399
46499,-120.038377,38.466719
38959,148.272057,-41.428608
976,-123.610254,48.815238
31227,-72.319473,43.107623
48459,-82.520806,35.649406
25391,-127.2328,54.8369
26359,96.1269,16.821038
23057,-104.84474,38.756891
25949,-82.506971,27.290504
7314,-93.25998,45.138015
25945,34.99007,29.710601
25292,34.774506,31.92169
5510,-118.462079,34.094154
28805,-122.342751,37.530773
40089,-122.343804,37.529831
6748,-118.104442,34.177419
11548,-79.843401,43.249171
60507,-105.269357,40.015575
60115,-122.29771,37.52149
56917,-122.502423,48.729293
6350,-71.475941,42.086047
55477,-118.394902,33.78108
13073,-122.300749,37.508147
34523,-122.268411,37.532488
17753,-88.779009,17.258456
38575,-122.464802,37.866875
8558,-1.22639,51.743693
55949,-122.488979,37.898371
3674,-123.783264,40.072788
20627,-122.040101,37.351214
43787,-122.179825,38.065944
39763,-122.174084,38.065436
39745,-122.172851,38.069053
3765,-122.149458,38.060789
11990,-122.157553,38.058086
39717,-122.15163,38.050551
22451,-122.155216,38.079625
18289,-122.61633,38.399774
34409,-122.651076,45.527843
34257,-122.652121,45.527303
34247,-122.651287,45.526646
35115,-117.779671,33.542363
40731,-121.998342,37.36073
56009,-122.312644,37.534258
2574,-122.286133,37.900737
2944,-78.199345,39.648592
22287,-122.418133,37.73547
20721,-122.415778,37.746024
19069,-122.415075,37.74154
50371,-121.878464,37.371373
55843,-121.083063,35.545131
6694,8.96966,45.31092
38567,-121.836782,37.344736
44157,-111.958805,40.574076
15135,-122.358441,40.610056
33897,-85.940213,44.492961
3113,-1.218722,52.936029
8752,-98.30414,29.75223
54645,-117.025853,34.074953
35221,-122.816411,45.470191
12963,-79.973382,40.364003
3974,-75.642537,6.173552
3586,-118.143265,33.93592
15801,-124.135722,41.151927
50177,-93.7323,45.335669
56493,-123.464349,39.127814
60673,-120.270723,38.291607
12000,-116.821764,34.255297
55075,-122.097073,37.962735
36533,15.862144,44.820977
37075,19.206139,44.755296
1684,-118.1424,34.070987
1686,-118.179443,34.168053
40073,77.363516,28.583877
40061,77.363518,28.583859
3657,-82.551472,35.48332
46919,-100.360007,25.65729
60495,-105.058128,39.927439
36691,-122.779139,48.943286
2342,-114.294,48.287
21481,-147.841015,64.843304
40095,-111.920374,40.587357
11568,-79.827121,43.260353
20378,74.582925,42.827258
25527,74.519614,42.784029
25221,74.589362,42.868528
17065,74.580472,42.853966
12903,-72.752618,41.787039
14925,-105.015368,39.549882
40569,-122.510057,37.990523
36607,-77.680283,39.272077
60511,-122.422819,37.744651
36687,-117.154593,32.991848
3894,-121.922717,37.821937
17829,-121.88258,37.8051
4774,-111.532678,40.726098
30689,-97.723167,30.283449
35885,-76.42232,37.08894
49947,-119.171273,34.16252
37257,-122.037191,37.677302
47037,-90.198527,38.656798
11166,-118.350128,33.797892
34805,-90.198646,38.656498
35461,-90.198625,38.656481
34495,-118.397958,33.995513
48135,30.515997,50.466574
60657,-122.853679,38.313544
18291,-122.857398,38.31464
7532,-83.269828,42.611304
28281,-124.000422,40.883267
17824,-120.328824,38.244815
61021,-120.33813,38.245291
33059,-122.221903,37.50047
23621,-84.374434,39.252921
2334,-122.686531,48.218657
12825,-118.777151,36.280733
32967,-117.76091,33.53942
3028,-82.399723,29.725532
15109,-111.94553,40.494951
5830,-111.923217,40.480446
25197,-115.467735,32.606774
30527,-84.271406,30.521521
6604,-111.933246,41.1824
26023,-118.467516,35.575271
20527,-122.047958,37.24206
19735,-122.270139,38.11898
27287,-116.196539,43.602463
50903,11.314384,44.452827
53135,-122.221694,37.845775
33215,-76.623105,39.304776
19599,-122.215822,37.790964
15189,-119.63992,36.816405
4321,-110.393638,43.188272
57939,-118.481474,34.069411
56057,-74.208799,40.663548
24317,-112.327804,40.64118
42967,-122.161778,37.048026
12821,-122.794502,45.538933
22371,-120.98477,38.986777
36113,-117.981589,33.67108
26469,-75.690172,45.317769
26163,-75.689766,45.317728
59115,-67.149689,18.474058
59127,-67.149605,18.473581
23305,10.449049,59.382425
59887,-116.388961,33.226418
